ts,used_mib,free_mib
1780332281.550140804,221, 11873
1780332282.591351316,221, 11873
1780332283.642913516,221, 11873
1780332284.703742677,221, 11873
1780332285.753807507,221, 11873
1780332286.806389693,221, 11873
1780332287.856510732,221, 11873
1780332288.918590950,221, 11873
1780332290.047583117,221, 11873
1780332291.099940610,221, 11873
1780332292.149269088,221, 11873
1780332293.209940920,221, 11873
1780332294.267997897,221, 11873
1780332295.322573630,221, 11873
1780332296.370737317,221, 11873
1780332297.426743314,221, 11873
1780332298.491880767,221, 11873
1780332299.547764073,221, 11873
1780332300.602570650,221, 11873
1780332301.654395450,221, 11873
1780332302.709058900,221, 11873
1780332303.760590653,221, 11873
1780332304.814946875,221, 11873
1780332305.861638556,221, 11873
1780332306.915244882,221, 11873
1780332308.008748118,221, 11873
1780332309.062733005,221, 11873
1780332310.104216073,221, 11873
1780332311.153113058,221, 11873
1780332312.204315503,221, 11873
1780332313.263982706,221, 11873
1780332314.318380345,221, 11873
1780332315.376253705,221, 11873
1780332316.436704687,221, 11873
1780332317.486073115,221, 11873
1780332318.542127123,221, 11873
1780332319.593054288,221, 11873
1780332320.633329385,221, 11873
1780332321.672077359,221, 11873
1780332322.720174892,221, 11873
1780332323.767566639,221, 11873
1780332324.817519098,221, 11873
1780332325.869452410,221, 11873
1780332326.917138905,221, 11873
1780332327.972523799,221, 11873
1780332329.025963928,221, 11873
1780332330.082696789,221, 11873
1780332331.134337335,221, 11873
1780332332.192529017,221, 11873
1780332333.253779631,221, 11873
1780332334.307121524,221, 11873
1780332335.350961859,221, 11873
1780332336.400749637,221, 11873
1780332337.451103391,221, 11873
1780332338.511105814,221, 11873
1780332339.567241264,221, 11873
1780332340.652629994,221, 11873
1780332341.705424343,221, 11873
1780332342.757905190,221, 11873
1780332343.804791377,221, 11873
1780332344.855793488,221, 11873
1780332345.893681376,221, 11873
1780332346.942773286,221, 11873
1780332348.009982368,221, 11873
1780332349.068060192,221, 11873
1780332350.137474738,221, 11873
1780332351.242103854,221, 11873
1780332352.297623225,221, 11873
1780332353.354670490,221, 11873
1780332354.409783912,221, 11873
1780332355.462093473,221, 11873
1780332356.513919131,221, 11873
1780332357.575420920,221, 11873
1780332358.629907422,221, 11873
1780332359.685382205,221, 11873
1780332360.740280553,221, 11873
1780332361.794120421,221, 11873
1780332362.855401454,221, 11873
1780332363.909160638,221, 11873
1780332364.960813261,221, 11873
1780332366.009454528,221, 11873
1780332367.065807279,221, 11873
1780332368.120259131,221, 11873
1780332369.173751218,221, 11873
1780332370.224017659,221, 11873
1780332371.273773393,221, 11873
1780332372.330237782,221, 11873
1780332373.389778258,221, 11873
1780332374.441919305,221, 11873
1780332375.499288674,221, 11873
1780332376.543894860,221, 11873
1780332377.610655921,221, 11873
1780332378.663976833,221, 11873
1780332379.719713512,221, 11873
1780332380.766819111,221, 11873
1780332381.824420043,221, 11873
1780332382.877505423,221, 11873
1780332383.932307194,221, 11873
1780332385.008612433,221, 11873
1780332386.064614157,221, 11873
1780332387.123705604,221, 11873
1780332388.174087994,221, 11873
1780332389.227842690,221, 11873
1780332390.283694694,221, 11873
1780332391.340102824,221, 11873
1780332392.393680773,221, 11873
1780332393.443693801,221, 11873
1780332394.492259226,221, 11873
1780332395.548873100,221, 11873
1780332396.589295214,221, 11873
1780332397.636390908,221, 11873
1780332398.685097413,221, 11873
1780332399.732594553,221, 11873
1780332400.782026443,221, 11873
1780332401.826936911,221, 11873
1780332402.879518721,221, 11873
1780332403.930251331,221, 11873
1780332404.981126205,221, 11873
1780332406.042847767,221, 11873
1780332407.103792222,221, 11873
1780332408.158944542,221, 11873
1780332409.212345214,221, 11873
1780332410.262491482,221, 11873
1780332411.318906062,221, 11873
1780332412.418873200,221, 11873
1780332413.472107647,221, 11873
1780332414.522894756,221, 11873
1780332415.576922111,221, 11873
1780332416.615634388,221, 11873
1780332417.657844406,221, 11873
1780332418.702226711,221, 11873
1780332419.767227765,221, 11873
1780332420.819959693,221, 11873
1780332421.871405965,221, 11873
1780332422.920471781,221, 11873
1780332423.975175023,221, 11873
1780332425.025533909,221, 11873
1780332426.083558982,221, 11873
1780332427.135572257,221, 11873
1780332428.195605604,221, 11873
1780332429.252683409,221, 11873
1780332430.314142266,221, 11873
1780332431.363514172,221, 11873
1780332432.412317901,221, 11873
1780332433.468141860,221, 11873
1780332434.514319095,221, 11873
1780332435.565979052,221, 11873
1780332436.606045679,221, 11873
1780332437.658935489,221, 11873
1780332438.700872831,221, 11873
1780332439.753670846,221, 11873
1780332440.796271564,221, 11873
1780332441.840148981,443, 11651
1780332442.961824304,443, 11651
1780332444.013768724,443, 11651
1780332445.054594302,443, 11651
1780332446.105177546,443, 11651
1780332447.159166160,475, 11619
1780332448.201099718,475, 11619
1780332449.254120931,475, 11619
1780332450.330510822,3353, 8741
1780332451.373831348,4401, 7693
1780332452.420509454,4401, 7693
1780332453.466230990,3701, 8393
1780332454.506868772,3701, 8393
1780332455.553044438,3949, 8145
1780332456.599917020,3949, 8145
1780332457.643717003,3949, 8145
1780332458.683884248,3949, 8145
1780332459.726636428,3949, 8145
1780332460.766129161,3949, 8145
1780332461.807474148,4265, 7829
1780332462.853007239,6645, 5449
1780332463.900872957,6807, 5287
1780332464.946180182,7341, 4753
1780332465.986627727,7341, 4753
1780332467.033292346,7351, 4743
1780332468.077655705,8351, 3743
1780332469.120040057,8351, 3743
1780332470.163838621,8351, 3743
1780332471.207637263,8351, 3743
1780332472.255891507,8351, 3743
1780332473.293733705,8351, 3743
1780332474.348981615,8351, 3743
1780332475.395904570,8351, 3743
1780332476.439798627,8351, 3743
1780332477.476220462,8353, 3741
1780332478.515107999,8353, 3741
1780332479.556734946,8353, 3741
1780332480.595589045,8353, 3741
1780332481.680784285,8353, 3741
1780332482.740530616,8353, 3741
1780332483.782336858,8353, 3741
1780332484.822741180,8353, 3741
1780332485.865060468,8353, 3741
1780332486.906824579,8353, 3741
1780332487.953392307,8353, 3741
1780332489.005082405,8353, 3741
1780332490.047302402,8355, 3739
1780332491.085519593,8555, 3539
1780332492.126582244,8555, 3539
1780332493.165142966,8555, 3539
1780332494.206504376,8555, 3539
1780332495.252896053,8555, 3539
1780332496.295160781,8555, 3539
1780332497.337384587,8555, 3539
1780332498.376227844,8555, 3539
1780332499.421971827,8555, 3539
1780332500.459773855,8555, 3539
1780332501.512945090,8915, 3179
1780332502.552959619,8915, 3179
1780332503.594846810,8915, 3179
1780332504.645998376,8915, 3179
1780332505.694066874,9857, 2237
1780332506.733214622,9857, 2237
1780332507.775968426,9857, 2237
1780332508.826849376,9857, 2237
1780332509.872130481,9857, 2237
1780332510.916332201,9857, 2237
1780332511.967397160,9857, 2237
1780332513.026842187,9857, 2237
1780332514.070934497,9857, 2237
1780332515.113776904,9857, 2237
1780332516.155832313,9857, 2237
1780332517.200549712,9857, 2237
1780332518.237950765,9857, 2237
1780332519.277385454,9857, 2237
1780332520.315608984,9857, 2237
1780332521.355292320,9857, 2237
1780332522.395190074,9857, 2237
1780332523.438414843,9857, 2237
1780332524.487049840,9857, 2237
1780332525.524505611,9857, 2237
1780332526.585869296,9857, 2237
1780332527.631346568,9857, 2237
1780332528.671418899,9857, 2237
1780332529.710584240,9857, 2237
1780332530.750919786,9857, 2237
1780332531.788992109,9857, 2237
1780332532.836317737,9857, 2237
1780332533.883096396,9857, 2237
1780332534.928433240,9857, 2237
1780332535.969577493,9857, 2237
1780332537.014988260,9857, 2237
1780332538.057579779,9857, 2237
1780332539.099361232,9857, 2237
1780332540.139200432,9857, 2237
1780332541.177457136,9857, 2237
1780332542.217903517,9857, 2237
1780332543.269084119,9857, 2237
1780332544.306485245,9857, 2237
1780332545.354992015,9857, 2237
1780332546.397314300,9857, 2237
1780332547.440362656,9857, 2237
1780332548.477795734,9857, 2237
1780332549.526458474,9857, 2237
1780332550.573112645,9857, 2237
1780332551.614621802,9857, 2237
1780332552.655856539,9857, 2237
1780332553.706153382,9857, 2237
1780332554.752050661,9857, 2237
1780332555.791689699,9857, 2237
1780332556.832858008,9857, 2237
1780332557.876736099,9857, 2237
1780332558.934635867,9857, 2237
1780332559.984497130,9857, 2237
1780332561.023042579,9857, 2237
1780332562.070259684,9857, 2237
1780332563.121152078,9857, 2237
1780332564.160270533,9857, 2237
1780332565.217779848,9857, 2237
1780332566.257306235,9857, 2237
1780332567.298427360,9857, 2237
1780332568.348447516,9857, 2237
1780332569.385096821,9857, 2237
1780332570.422117972,9857, 2237
1780332571.468425960,9857, 2237
1780332572.512429230,9857, 2237
1780332573.554193693,9857, 2237
1780332574.591388190,9857, 2237
1780332575.631826149,9857, 2237
1780332576.673391118,9857, 2237
1780332577.724783519,9857, 2237
1780332578.762490074,9857, 2237
1780332579.801825420,9857, 2237
1780332580.839267884,9857, 2237
1780332581.878193498,9857, 2237
1780332582.920200478,9857, 2237
1780332583.958973737,9857, 2237
1780332585.002205304,9857, 2237
1780332586.046318573,9857, 2237
1780332587.089154253,9857, 2237
1780332588.135075385,9857, 2237
1780332589.174678754,9857, 2237
1780332590.221132730,9857, 2237
1780332591.262110423,9857, 2237
1780332592.306700656,9857, 2237
1780332593.344986162,9857, 2237
1780332594.384441524,9857, 2237
1780332595.421776756,9857, 2237
1780332596.461323360,9857, 2237
1780332597.509057183,9857, 2237
1780332598.553552891,9857, 2237
1780332599.588738665,9857, 2237
1780332600.637721387,9857, 2237
1780332601.682723092,9857, 2237
1780332602.726703199,9857, 2237
1780332603.780929093,9857, 2237
1780332604.822841462,9857, 2237
1780332605.886381743,9857, 2237
1780332606.925847403,9857, 2237
1780332607.990378950,9857, 2237
1780332609.027487291,9857, 2237
1780332610.066138568,9857, 2237
1780332611.108181947,9857, 2237
1780332612.145561446,9857, 2237
1780332613.186137825,9857, 2237
1780332614.232765502,9857, 2237
1780332615.273599379,9857, 2237
1780332616.320510591,9857, 2237
1780332617.361216982,9857, 2237
1780332618.410318470,9857, 2237
1780332619.446113502,9857, 2237
1780332620.498341706,9857, 2237
1780332621.550505495,9857, 2237
1780332622.595669791,9857, 2237
1780332623.638915510,9857, 2237
1780332624.679859806,9857, 2237
1780332625.728652525,9857, 2237
1780332626.767080104,9857, 2237
1780332627.814295900,9857, 2237
1780332628.854275592,9857, 2237
1780332629.896455171,9857, 2237
1780332630.936677137,9857, 2237
1780332631.987879846,9857, 2237
1780332633.029101612,9857, 2237
1780332634.067002573,9857, 2237
1780332635.108362873,9857, 2237
1780332636.149211381,9857, 2237
1780332637.195188221,9857, 2237
1780332638.234691938,9857, 2237
1780332639.273512181,9857, 2237
1780332640.312981514,9857, 2237
1780332641.356757792,9857, 2237
1780332642.402579331,9857, 2237
1780332643.440519471,9857, 2237
1780332644.482190595,9857, 2237
1780332645.523829073,9857, 2237
1780332646.566756355,9857, 2237
1780332647.613590709,9857, 2237
1780332648.661029578,9857, 2237
1780332649.708554907,9857, 2237
1780332650.750583461,9857, 2237
1780332651.800937094,9857, 2237
1780332652.843594145,9857, 2237
1780332653.888033833,9857, 2237
1780332654.926893668,9857, 2237
1780332655.982559483,9857, 2237
1780332657.024969840,9857, 2237
1780332658.063893006,9857, 2237
1780332659.105305952,9857, 2237
1780332660.145587463,9857, 2237
1780332661.187963927,9857, 2237
1780332662.226276911,9857, 2237
1780332663.265212174,9857, 2237
1780332664.304759689,9857, 2237
1780332665.346356485,9857, 2237
1780332666.386485593,9857, 2237
1780332667.425330363,9857, 2237
1780332668.465510895,9857, 2237
1780332669.505940836,9857, 2237
1780332670.552506002,9857, 2237
1780332671.601587557,9857, 2237
1780332672.641285038,9857, 2237
1780332673.687954246,9857, 2237
1780332674.726511534,9857, 2237
1780332675.766294050,9857, 2237
1780332676.806193450,9857, 2237
1780332677.845297578,9857, 2237
1780332678.892945428,9857, 2237
1780332679.934765081,9857, 2237
1780332680.974103808,9857, 2237
1780332682.016455120,9857, 2237
1780332683.056554380,9857, 2237
1780332684.100667937,9857, 2237
1780332685.141389990,9857, 2237
1780332686.183952831,9857, 2237
1780332687.230245492,9857, 2237
1780332688.272650802,9857, 2237
1780332689.319649706,9857, 2237
1780332690.368845704,9857, 2237
1780332691.412721478,9857, 2237
1780332692.453344352,9857, 2237
1780332693.494246135,9857, 2237
1780332694.532866793,9857, 2237
1780332695.572655697,9857, 2237
1780332696.636576920,9857, 2237
1780332697.719334316,9857, 2237
1780332698.766323217,9857, 2237
1780332699.808934471,9857, 2237
1780332700.850874802,9857, 2237
1780332701.894166732,9857, 2237
1780332702.936569914,9857, 2237
1780332703.985231645,9857, 2237
1780332705.031223817,9857, 2237
1780332706.073376504,9857, 2237
1780332707.112780198,9857, 2237
1780332708.155302724,9857, 2237
1780332709.194663038,9857, 2237
1780332710.234512660,9857, 2237
1780332711.281858275,9857, 2237
1780332712.321339795,9857, 2237
1780332713.361900168,9857, 2237
1780332714.401358034,9857, 2237
1780332715.439019952,9857, 2237
1780332716.479877944,9857, 2237
1780332717.520779065,9857, 2237
1780332718.563201439,9857, 2237
1780332719.605516032,9857, 2237
1780332720.649334739,9857, 2237
1780332721.686908728,9857, 2237
1780332722.725998568,9857, 2237
1780332723.772376069,9857, 2237
1780332724.809237849,9857, 2237
1780332725.860222377,9857, 2237
1780332726.901408214,9857, 2237
1780332727.940234599,9857, 2237
1780332728.977287893,9857, 2237
1780332730.017038373,9857, 2237
1780332731.054506411,9857, 2237
1780332732.094745125,9857, 2237
1780332733.136095970,9857, 2237
1780332734.175773005,9857, 2237
1780332735.222417023,9857, 2237
1780332736.270584050,9857, 2237
1780332737.310776651,9857, 2237
1780332738.350823523,9857, 2237
1780332739.391915365,9857, 2237
1780332740.430244429,9857, 2237
1780332741.474944111,9857, 2237
1780332742.521292799,9857, 2237
1780332743.573330785,9857, 2237
1780332744.613076238,9857, 2237
1780332745.662626081,9857, 2237
1780332746.712963783,9857, 2237
1780332747.753259101,9857, 2237
1780332748.796718450,9857, 2237
1780332749.840783899,9857, 2237
1780332750.883030614,9857, 2237
1780332751.924611916,9857, 2237
1780332752.973959195,9857, 2237
1780332754.012748893,9857, 2237
1780332755.050543589,9857, 2237
1780332756.090878038,9857, 2237
1780332757.133802258,9857, 2237
1780332758.177594229,9857, 2237
1780332759.219095776,9857, 2237
1780332760.267284853,9857, 2237
1780332761.309672203,9857, 2237
1780332762.357784691,9857, 2237
1780332763.398386061,9857, 2237
1780332764.446582614,9857, 2237
1780332765.504148542,9857, 2237
1780332766.547730112,9857, 2237
1780332767.589932553,9857, 2237
1780332768.628414255,9857, 2237
1780332769.668531910,9857, 2237
1780332770.709333611,9857, 2237
1780332771.755260779,9857, 2237
1780332772.798531879,9857, 2237
1780332773.836634600,9857, 2237
1780332774.879621674,9857, 2237
1780332775.929569489,9857, 2237
1780332776.980880178,9857, 2237
1780332778.023518618,9857, 2237
1780332779.062736444,9857, 2237
1780332780.106463176,9857, 2237
1780332781.156296918,9857, 2237
1780332782.203568406,9857, 2237
1780332783.246880920,9857, 2237
1780332784.288565325,9857, 2237
1780332785.330463319,9857, 2237
1780332786.373219051,9857, 2237
1780332787.414092730,9857, 2237
1780332788.459969762,9857, 2237
1780332789.514288545,9857, 2237
1780332790.566585357,9857, 2237
1780332791.611151128,9857, 2237
1780332792.658146592,9857, 2237
1780332793.702508722,9857, 2237
1780332794.746378923,9857, 2237
1780332795.794203132,9857, 2237
1780332796.837997967,9857, 2237
1780332797.876866782,9857, 2237
1780332798.917852171,9857, 2237
1780332799.959185065,9857, 2237
1780332800.998090131,9857, 2237
1780332802.043178485,9857, 2237
1780332803.082200295,9857, 2237
1780332804.125122065,9857, 2237
1780332805.168460130,9857, 2237
1780332806.213054629,9857, 2237
1780332807.258003873,9857, 2237
1780332808.301322905,9857, 2237
1780332809.347776700,9857, 2237
1780332810.391936276,9857, 2237
1780332811.435447040,9857, 2237
1780332812.479733468,9857, 2237
1780332813.522833447,9857, 2237
1780332814.562983013,9857, 2237
1780332815.605041269,9857, 2237
1780332816.647026350,9857, 2237
1780332817.686979359,9857, 2237
1780332818.724951425,9857, 2237
1780332819.766443210,9857, 2237
1780332820.811591406,9857, 2237
1780332821.858123073,9857, 2237
1780332822.896385352,9857, 2237
1780332823.947074750,9857, 2237
1780332824.989107407,9857, 2237
1780332826.031884165,9857, 2237
1780332827.079491507,9857, 2237
1780332828.146750474,9857, 2237
1780332829.185814315,9857, 2237
1780332830.254024713,9857, 2237
1780332831.293634017,9857, 2237
1780332832.336581550,9857, 2237
1780332833.380472448,9857, 2237
1780332834.418051941,9857, 2237
1780332835.458492900,9857, 2237
1780332836.504619131,9857, 2237
1780332837.562087388,9857, 2237
1780332838.602371599,9857, 2237
1780332839.646241442,9857, 2237
1780332840.707817877,9857, 2237
1780332841.757913769,9857, 2237
1780332842.800174346,9857, 2237
1780332843.844191213,9857, 2237
1780332844.883401139,9857, 2237
1780332845.929795847,9857, 2237
1780332846.978497420,9857, 2237
1780332848.043993319,9857, 2237
1780332849.084888151,9857, 2237
1780332850.131283253,9857, 2237
1780332851.171162274,9857, 2237
1780332852.209195979,9857, 2237
1780332853.252482767,9857, 2237
1780332854.291259345,9857, 2237
1780332855.336280498,9857, 2237
1780332856.376409610,9857, 2237
1780332857.417313020,9857, 2237
1780332858.459033251,9857, 2237
1780332859.497321721,9857, 2237
1780332860.539597063,9857, 2237
1780332861.592849910,9857, 2237
1780332862.641828375,9857, 2237
1780332863.695061404,9857, 2237
1780332864.740864158,9857, 2237
1780332865.782038522,9857, 2237
1780332866.832618232,9857, 2237
1780332867.870267777,9857, 2237
1780332868.914537178,9857, 2237
1780332869.954775512,9857, 2237
1780332871.013456770,9857, 2237
1780332872.053770627,9857, 2237
1780332873.094496876,9857, 2237
1780332874.137001536,9857, 2237
1780332875.178759887,9857, 2237
1780332876.220536431,9857, 2237
1780332877.265372459,9857, 2237
1780332878.310185753,9857, 2237
1780332879.352965787,9857, 2237
1780332880.391716087,9857, 2237
1780332881.436442255,9857, 2237
1780332882.478299616,9857, 2237
1780332883.529868487,9857, 2237
1780332884.570791735,9857, 2237
1780332885.615420920,9857, 2237
1780332886.654649094,9857, 2237
1780332887.717206632,9857, 2237
1780332888.761504695,9857, 2237
1780332889.798528236,9857, 2237
1780332890.843569470,9857, 2237
1780332891.880828440,9857, 2237
1780332892.923738819,9857, 2237
1780332893.969325169,9857, 2237
1780332895.016828376,9857, 2237
1780332896.058421313,9857, 2237
1780332897.104889503,9857, 2237
1780332898.152043355,9857, 2237
1780332899.202241914,9857, 2237
1780332900.242373447,9857, 2237
1780332901.285916413,9857, 2237
1780332902.329130026,9857, 2237
1780332903.368668751,9857, 2237
1780332904.410256417,9857, 2237
1780332905.449329421,9857, 2237
1780332906.504837652,9857, 2237
1780332907.550883151,9857, 2237
1780332908.595574263,9857, 2237
1780332909.639849026,9857, 2237
1780332910.683211613,9857, 2237
1780332911.730902295,9857, 2237
1780332912.768755559,9857, 2237
1780332913.826965794,9857, 2237
1780332914.867470750,9857, 2237
1780332915.917160882,9857, 2237
1780332916.959112164,9857, 2237
1780332918.007411856,9857, 2237
1780332919.046021893,9857, 2237
1780332920.103171818,9857, 2237
1780332921.141040373,9857, 2237
1780332922.183938304,9857, 2237
1780332923.222585268,9857, 2237
1780332924.261174615,9857, 2237
1780332925.308317209,9857, 2237
1780332926.347314073,9857, 2237
1780332927.384620722,9857, 2237
1780332928.427708011,9857, 2237
1780332929.467972280,9857, 2237
1780332930.517355823,9857, 2237
1780332931.565080606,9857, 2237
1780332932.610884192,9857, 2237
1780332933.648867398,9857, 2237
1780332934.689268949,9857, 2237
1780332935.732008075,9857, 2237
1780332936.775107421,9857, 2237
1780332937.816667948,9857, 2237
1780332938.856484180,9857, 2237
1780332939.898421315,9857, 2237
1780332940.935982083,9857, 2237
1780332941.994643964,9857, 2237
1780332943.039040775,9857, 2237
1780332944.086321584,9857, 2237
1780332945.124303194,9857, 2237
1780332946.161782582,9857, 2237
1780332947.208519680,9857, 2237
1780332948.310984577,9857, 2237
1780332949.350093361,9857, 2237
1780332950.395955822,9857, 2237
1780332951.435890498,9857, 2237
1780332952.549590991,9857, 2237
1780332953.602402602,9857, 2237
1780332954.645312645,9857, 2237
1780332955.687863706,9857, 2237
1780332956.724743746,9857, 2237
1780332957.762482816,9857, 2237
1780332958.800959031,9857, 2237
1780332959.845819176,9857, 2237
1780332960.890549087,9857, 2237
1780332961.931788516,9857, 2237
1780332962.973551266,9857, 2237
1780332964.015195749,9857, 2237
1780332965.057530277,9857, 2237
1780332966.101832380,9857, 2237
1780332967.144175347,9857, 2237
1780332968.182349761,9857, 2237
1780332969.223758847,9857, 2237
1780332970.265353443,9857, 2237
1780332971.306692710,9857, 2237
1780332972.347711828,9857, 2237
1780332973.391750148,9857, 2237
1780332974.438999626,9857, 2237
1780332975.476430245,9857, 2237
1780332976.524456263,9857, 2237
1780332977.565789811,9857, 2237
1780332978.604918896,9857, 2237
1780332979.644542621,9857, 2237
1780332980.685450267,9857, 2237
1780332981.723122415,9857, 2237
1780332982.768128480,9857, 2237
1780332983.805804079,9857, 2237
1780332984.844258099,9857, 2237
1780332985.890680182,9857, 2237
1780332986.935851366,9857, 2237
1780332987.993060899,9857, 2237
1780332989.032991521,9857, 2237
1780332990.069714045,9857, 2237
1780332991.113969287,9857, 2237
1780332992.151498700,9857, 2237
1780332993.209119463,9857, 2237
1780332994.248587518,9857, 2237
1780332995.292572882,9857, 2237
1780332996.334973575,9857, 2237
1780332997.378847646,9857, 2237
1780332998.421197251,9857, 2237
1780332999.461053696,9857, 2237
1780333000.507506510,9857, 2237
1780333001.559097244,9857, 2237
1780333002.610994323,9857, 2237
1780333003.649625744,9857, 2237
1780333004.690115521,9857, 2237
1780333005.732131149,9857, 2237
1780333006.770087306,9857, 2237
1780333007.811151322,9857, 2237
1780333008.852828587,9857, 2237
1780333009.889248280,9857, 2237
1780333010.931540042,9857, 2237
1780333011.969431310,9857, 2237
1780333013.014162042,9857, 2237
1780333014.052688605,9857, 2237
1780333015.092470154,9857, 2237
1780333016.135300745,9857, 2237
1780333017.184451155,9857, 2237
1780333018.231113790,9857, 2237
1780333019.275119266,9857, 2237
1780333020.325860913,9857, 2237
1780333021.379602265,9857, 2237
1780333022.421171022,9857, 2237
1780333023.460877633,9857, 2237
1780333024.498860547,9857, 2237
1780333025.537984910,9857, 2237
1780333026.578533567,9857, 2237
1780333027.616317199,9857, 2237
1780333028.658861241,9857, 2237
1780333029.700919518,9857, 2237
1780333030.742931391,9857, 2237
1780333031.784628704,9857, 2237
1780333032.827202127,9857, 2237
1780333033.867535840,9857, 2237
1780333034.908004885,9857, 2237
1780333035.950294468,9857, 2237
1780333036.992870663,9857, 2237
1780333038.034313784,9857, 2237
1780333039.074719617,9857, 2237
1780333040.111827625,9857, 2237
1780333041.157633624,9857, 2237
1780333042.199873589,9857, 2237
1780333043.237707677,9857, 2237
1780333044.353177977,9857, 2237
1780333045.397590122,9857, 2237
1780333046.440240488,9857, 2237
1780333047.481975739,9857, 2237
1780333048.524989200,9857, 2237
1780333049.578191063,9857, 2237
1780333050.620193541,9857, 2237
1780333051.656305162,9857, 2237
1780333052.696457470,9857, 2237
1780333053.736488129,9857, 2237
1780333054.778165258,9857, 2237
1780333055.818283725,9857, 2237
1780333056.858078295,9857, 2237
1780333057.899725683,9857, 2237
1780333058.940247066,9857, 2237
1780333059.978582513,9857, 2237
1780333061.021569301,9857, 2237
1780333062.066036899,9857, 2237
1780333063.112024672,9857, 2237
1780333064.149880351,9857, 2237
1780333065.190637542,9857, 2237
1780333066.230821628,9857, 2237
1780333067.270088085,9857, 2237
1780333068.310762850,9857, 2237
1780333069.358664259,9857, 2237
1780333070.400741367,9857, 2237
1780333071.438858241,9857, 2237
1780333072.487641948,9857, 2237
1780333073.525477665,9857, 2237
1780333074.566965064,9857, 2237
1780333075.605711131,9857, 2237
1780333076.658494968,9857, 2237
1780333077.699786356,9857, 2237
1780333078.745121470,9857, 2237
1780333079.788622843,9857, 2237
1780333080.827237595,9857, 2237
1780333081.864424182,9857, 2237
1780333082.909365304,9857, 2237
1780333083.958621634,9857, 2237
1780333085.105900315,9857, 2237
1780333086.152474972,9857, 2237
1780333087.194515276,9857, 2237
1780333088.243143624,9857, 2237
1780333089.289705118,9857, 2237
1780333090.327726961,9857, 2237
1780333091.383809122,9857, 2237
1780333092.425874793,9857, 2237
1780333093.469333990,9857, 2237
1780333094.522069821,9857, 2237
1780333095.572235665,9857, 2237
1780333096.610810763,9857, 2237
1780333097.662647248,9857, 2237
1780333098.701775200,9857, 2237
1780333099.747382661,9857, 2237
1780333100.785199942,9857, 2237
1780333101.830490632,9857, 2237
1780333103.085504747,221, 11873
1780333104.128298101,221, 11873
1780333105.167715651,221, 11873
1780333106.213587851,221, 11873
1780333107.263130725,221, 11873
1780333108.309238760,221, 11873
1780333109.367773773,221, 11873
1780333110.421073552,221, 11873
1780333111.471719604,221, 11873
1780333112.521444871,221, 11873
1780333113.564183754,221, 11873
1780333114.614757024,481, 11613
1780333115.670303418,8233, 3861
1780333116.716215791,8233, 3861
1780333117.772700287,8233, 3861
1780333118.826325169,8233, 3861
1780333119.877301232,8359, 3735
1780333120.931451223,8555, 3539
1780333121.979907559,9197, 2897
1780333123.022094195,10317, 1777
1780333124.068065025,10317, 1777
1780333125.106192884,10319, 1775
1780333126.147342335,10319, 1775
1780333127.191292605,10319, 1775
1780333128.234460377,10319, 1775
1780333129.274352870,10319, 1775
1780333130.318039988,10319, 1775
1780333131.358783733,10319, 1775
1780333132.410697182,10319, 1775
1780333133.453716006,10319, 1775
1780333134.509390999,10319, 1775
1780333135.551596044,10319, 1775
1780333136.592711343,10319, 1775
1780333137.628978839,10319, 1775
1780333138.672271186,10319, 1775
1780333139.717506543,10319, 1775
1780333140.758199420,10319, 1775
1780333141.799813266,10319, 1775
1780333142.846186579,10319, 1775
1780333143.886400983,10319, 1775
1780333144.927935929,10319, 1775
1780333145.970884914,10319, 1775
1780333147.018405542,10319, 1775
1780333148.059342795,10319, 1775
1780333149.098693016,10319, 1775
1780333150.137291434,10319, 1775
1780333151.182273659,10319, 1775
1780333152.226663360,10319, 1775
1780333153.268973073,10319, 1775
1780333154.309320814,10319, 1775
1780333155.356378383,10319, 1775
1780333156.405104331,443, 11651
1780333157.538657497,221, 11873
1780333158.587272183,221, 11873
1780333159.637877036,221, 11873
1780333160.681650046,221, 11873
1780333161.733727782,221, 11873
1780333162.794154571,221, 11873
1780333163.847643442,221, 11873
1780333164.894803682,221, 11873
1780333165.942457068,221, 11873
1780333167.004316530,221, 11873
1780333168.061386524,221, 11873
1780333169.117628526,221, 11873
1780333170.160801310,221, 11873
1780333171.214029247,221, 11873
1780333172.256730023,221, 11873
1780333173.310933085,221, 11873
1780333174.372522233,221, 11873
1780333175.435100681,221, 11873
1780333176.489997908,221, 11873
1780333177.545513188,221, 11873
1780333178.604214805,221, 11873
1780333179.660283749,221, 11873
1780333180.707664727,221, 11873
1780333181.765084863,221, 11873
1780333182.812208445,221, 11873
1780333183.868670443,221, 11873
1780333184.950769672,221, 11873
1780333186.005505913,221, 11873
1780333187.120795830,221, 11873
1780333188.170367561,221, 11873
1780333189.245995201,221, 11873
1780333190.304466577,221, 11873
1780333191.363476628,221, 11873
1780333192.423152154,221, 11873
1780333193.478734601,221, 11873
1780333194.536991281,221, 11873
1780333195.591909596,221, 11873
1780333196.641182213,221, 11873
1780333197.688134108,221, 11873
1780333198.737374041,221, 11873
1780333199.803143644,221, 11873
1780333200.857059555,221, 11873
1780333201.906624365,221, 11873
1780333202.959682003,221, 11873
1780333204.017638913,221, 11873
1780333205.063736713,221, 11873
1780333206.118120156,221, 11873
1780333207.158406915,221, 11873
1780333208.218420786,221, 11873
1780333209.275065645,221, 11873
1780333210.328309213,221, 11873
