ts,used_mib,free_mib
1780335463.036358149,9197, 2897
1780335464.131005004,9917, 2177
1780335465.173876685,10317, 1777
1780335466.228794506,10319, 1775
1780335467.275838120,10319, 1775
1780335468.317903677,10319, 1775
1780335469.358604923,10319, 1775
1780335470.400829213,10319, 1775
1780335471.441439409,10319, 1775
1780335472.487959590,10319, 1775
1780335473.532688510,10319, 1775
1780335474.577320407,10319, 1775
1780335475.614861078,10319, 1775
1780335476.654033492,10319, 1775
1780335477.692150327,10319, 1775
1780335478.736922479,10319, 1775
1780335479.775921509,10319, 1775
1780335480.816117684,10319, 1775
1780335481.854734889,10319, 1775
1780335482.896546286,10319, 1775
1780335483.938634351,10319, 1775
1780335484.984554729,10319, 1775
1780335486.023875032,10319, 1775
1780335487.062402274,10319, 1775
1780335488.104930946,10319, 1775
1780335489.143629021,10319, 1775
1780335490.181337163,10319, 1775
1780335491.245617838,10319, 1775
1780335492.289284246,10319, 1775
1780335493.333193286,10319, 1775
1780335494.376804636,10319, 1775
1780335495.414733749,10319, 1775
1780335496.464055538,10319, 1775
1780335497.507313838,10319, 1775
1780335498.545288954,443, 11651
1780335499.585616617,221, 11873
1780335500.638311401,221, 11873
1780335501.682695178,221, 11873
1780335502.727584430,221, 11873
1780335503.783469306,221, 11873
1780335504.830117493,221, 11873
1780335505.870406806,221, 11873
1780335506.925863990,221, 11873
1780335507.975906967,221, 11873
1780335509.032300063,221, 11873
1780335510.080784101,221, 11873
1780335511.121154713,221, 11873
1780335512.175991600,221, 11873
1780335513.231542235,221, 11873
1780335514.290650959,221, 11873
1780335515.335555183,221, 11873
1780335516.388410229,221, 11873
1780335517.443252329,221, 11873
1780335518.497284162,221, 11873
1780335519.550950244,221, 11873
1780335520.603054937,221, 11873
1780335521.657420444,221, 11873
1780335522.711798812,221, 11873
1780335523.758775763,221, 11873
1780335524.812803233,221, 11873
1780335525.851261951,221, 11873
1780335526.897621010,221, 11873
1780335527.945371305,221, 11873
1780335528.997432486,221, 11873
1780335530.045692125,221, 11873
1780335531.094686658,221, 11873
1780335532.141203875,221, 11873
1780335533.194081171,221, 11873
1780335534.244101780,221, 11873
1780335535.296690009,221, 11873
1780335536.340793580,221, 11873
1780335537.401076836,221, 11873
1780335538.456343953,221, 11873
1780335539.511625427,221, 11873
1780335540.563960487,221, 11873
1780335541.605968510,221, 11873
1780335542.681738406,221, 11873
1780335543.730920994,221, 11873
1780335544.779297241,221, 11873
1780335545.850325174,221, 11873
1780335546.908239139,221, 11873
1780335547.976496378,221, 11873
1780335549.019781889,221, 11873
1780335550.067405752,221, 11873
1780335551.124699889,221, 11873
1780335552.174627950,221, 11873
1780335553.227660040,221, 11873
1780335554.281431044,221, 11873
1780335555.336212840,221, 11873
1780335556.390099025,221, 11873
1780335557.448330150,221, 11873
1780335558.494759664,221, 11873
1780335559.544071376,221, 11873
1780335560.597691019,221, 11873
1780335561.649737732,221, 11873
1780335562.688512386,221, 11873
1780335563.747472887,221, 11873
1780335564.803799821,221, 11873
1780335565.861605484,221, 11873
1780335566.916556475,221, 11873
1780335567.966416943,221, 11873
1780335569.018190411,221, 11873
1780335570.081646794,221, 11873
1780335571.132053781,221, 11873
1780335572.185654435,221, 11873
1780335573.242686262,221, 11873
1780335574.292963717,221, 11873
1780335575.345081808,221, 11873
1780335576.402069730,221, 11873
1780335577.450475071,221, 11873
1780335578.498432990,221, 11873
1780335579.551324968,221, 11873
1780335580.596818320,221, 11873
1780335581.649496218,221, 11873
1780335582.689930646,221, 11873
1780335583.743176048,221, 11873
1780335584.790658780,221, 11873
1780335585.837671090,221, 11873
1780335586.891815935,221, 11873
1780335587.963756584,221, 11873
1780335589.013760161,221, 11873
1780335590.067794961,221, 11873
1780335591.119776620,221, 11873
1780335592.176577102,221, 11873
1780335593.221121610,221, 11873
1780335594.285853208,221, 11873
1780335595.331151554,221, 11873
1780335596.377133077,221, 11873
1780335597.434048322,221, 11873
1780335598.484023220,221, 11873
1780335599.534893365,221, 11873
1780335600.587956807,221, 11873
1780335601.640039056,221, 11873
1780335602.683299176,221, 11873
1780335603.737951938,221, 11873
1780335604.794471287,221, 11873
1780335605.854107874,221, 11873
1780335606.913902156,221, 11873
1780335607.981118636,221, 11873
1780335609.036052834,221, 11873
1780335610.090580009,221, 11873
1780335611.147755155,221, 11873
1780335612.209715591,221, 11873
1780335613.268646427,221, 11873
1780335614.316989557,221, 11873
1780335615.374236023,221, 11873
1780335616.424533291,221, 11873
1780335617.472894653,221, 11873
1780335618.525476303,221, 11873
1780335619.583903848,221, 11873
1780335620.641673336,221, 11873
1780335621.693267307,221, 11873
1780335622.746278157,221, 11873
1780335623.818075045,221, 11873
1780335624.863986105,221, 11873
1780335625.919919364,221, 11873
1780335626.967090171,221, 11873
1780335628.015654115,221, 11873
1780335629.071915440,221, 11873
1780335630.119676267,221, 11873
1780335631.171637654,221, 11873
1780335632.229390898,221, 11873
1780335633.286977186,221, 11873
1780335634.346919169,221, 11873
1780335635.401956577,221, 11873
1780335636.460424769,221, 11873
1780335637.521944025,221, 11873
1780335638.570235910,221, 11873
1780335639.627428154,221, 11873
1780335640.676612047,221, 11873
1780335641.736487593,221, 11873
1780335642.787465025,221, 11873
1780335643.851695683,221, 11873
1780335644.902358272,221, 11873
1780335645.955340298,221, 11873
1780335647.005000276,221, 11873
1780335648.072371864,221, 11873
1780335649.131272904,221, 11873
1780335650.189349222,221, 11873
1780335651.246886568,221, 11873
1780335652.303437740,221, 11873
1780335653.377879453,221, 11873
1780335654.459620264,221, 11873
1780335655.499671263,221, 11873
1780335656.545036369,221, 11873
1780335657.616408959,221, 11873
1780335658.662204818,221, 11873
1780335659.718224884,221, 11873
1780335660.778944052,221, 11873
1780335661.828679497,221, 11873
1780335662.887208626,221, 11873
1780335663.933122438,221, 11873
1780335664.981424289,221, 11873
1780335666.029601868,221, 11873
1780335667.083512960,221, 11873
1780335668.140425753,221, 11873
1780335669.196194161,221, 11873
1780335670.247866107,221, 11873
1780335671.300409771,221, 11873
1780335672.378119983,221, 11873
1780335673.429197281,221, 11873
1780335674.483781630,221, 11873
1780335675.536252153,221, 11873
1780335676.584860096,221, 11873
1780335677.638982968,221, 11873
1780335678.691673863,221, 11873
1780335679.746641208,221, 11873
1780335680.796500548,221, 11873
1780335681.856233918,221, 11873
1780335682.905967340,221, 11873
1780335683.960218466,221, 11873
1780335685.058508135,221, 11873
1780335686.121905344,221, 11873
1780335687.167571500,221, 11873
1780335688.223954181,221, 11873
1780335689.271406541,221, 11873
1780335690.319350512,221, 11873
1780335691.377078681,221, 11873
1780335692.430709167,221, 11873
1780335693.485310339,221, 11873
1780335694.538029615,221, 11873
1780335695.585744320,221, 11873
1780335696.632159492,221, 11873
1780335697.669910555,221, 11873
1780335698.725373371,221, 11873
1780335699.781931456,221, 11873
1780335700.834903461,221, 11873
1780335701.877152985,221, 11873
1780335702.928456127,221, 11873
1780335703.970192443,221, 11873
1780335705.018666536,221, 11873
1780335706.065886479,221, 11873
1780335707.133982709,221, 11873
1780335708.191052625,221, 11873
1780335709.247354854,221, 11873
1780335710.302659619,221, 11873
1780335711.359312289,221, 11873
1780335712.415361303,221, 11873
1780335713.468422182,221, 11873
1780335714.525014009,221, 11873
1780335715.614545348,221, 11873
1780335716.670747002,221, 11873
1780335717.724782562,221, 11873
1780335718.776547908,221, 11873
1780335719.828577439,221, 11873
1780335720.891615745,221, 11873
1780335721.961743937,221, 11873
1780335723.020719677,221, 11873
1780335724.071926725,221, 11873
1780335725.124576385,221, 11873
1780335726.178142078,221, 11873
1780335727.234622781,221, 11873
1780335728.285525274,221, 11873
1780335729.343128933,221, 11873
1780335730.395208978,221, 11873
1780335731.440875738,221, 11873
1780335732.500740278,221, 11873
1780335733.546203785,221, 11873
1780335734.599063360,221, 11873
1780335735.647287728,221, 11873
1780335736.699225547,221, 11873
1780335737.754109370,221, 11873
1780335738.811869727,221, 11873
1780335739.876067380,221, 11873
1780335740.935872702,221, 11873
1780335741.989889471,221, 11873
1780335743.049553626,221, 11873
1780335744.103753741,221, 11873
1780335745.158651575,221, 11873
1780335746.197924989,221, 11873
1780335747.257856136,221, 11873
1780335748.304688187,221, 11873
1780335749.366818138,221, 11873
1780335750.418237657,221, 11873
1780335751.472229655,221, 11873
1780335752.528832147,221, 11873
1780335753.587689961,221, 11873
1780335754.639593301,221, 11873
1780335755.688417530,221, 11873
1780335756.739584893,221, 11873
1780335757.790884488,221, 11873
1780335758.842663415,221, 11873
1780335759.897900349,221, 11873
1780335760.957634076,221, 11873
1780335762.008219817,221, 11873
1780335763.058377360,221, 11873
1780335764.110531621,221, 11873
1780335765.169011217,221, 11873
1780335766.214359822,221, 11873
1780335767.267720656,221, 11873
1780335768.314819384,221, 11873
1780335769.381677413,221, 11873
1780335770.436906625,221, 11873
1780335771.505993516,221, 11873
1780335772.554001777,221, 11873
1780335773.609552643,221, 11873
1780335774.668245451,221, 11873
1780335775.728046828,221, 11873
1780335776.777340599,221, 11873
1780335777.815950937,221, 11873
1780335778.875908126,221, 11873
1780335779.931594930,221, 11873
1780335780.988959596,221, 11873
1780335782.043538445,221, 11873
1780335783.092366230,221, 11873
1780335784.141704034,221, 11873
1780335785.185471542,221, 11873
1780335786.236284262,221, 11873
1780335787.285825223,221, 11873
1780335788.339991587,221, 11873
1780335789.402414660,221, 11873
1780335790.453602732,221, 11873
1780335791.502591549,221, 11873
1780335792.560002308,221, 11873
1780335793.615545822,221, 11873
1780335794.671730871,221, 11873
1780335795.724182035,221, 11873
1780335796.789234399,221, 11873
1780335797.834523097,221, 11873
1780335798.874332987,221, 11873
1780335799.929405776,221, 11873
1780335800.977039157,221, 11873
1780335802.029750691,221, 11873
1780335803.087694809,221, 11873
1780335804.139405134,221, 11873
1780335805.194993366,221, 11873
1780335806.281696513,221, 11873
1780335807.340851895,221, 11873
1780335808.393514738,221, 11873
1780335809.443087550,221, 11873
1780335810.497692645,221, 11873
1780335811.539687259,221, 11873
1780335812.604201393,221, 11873
1780335813.659860278,221, 11873
1780335814.708965301,221, 11873
1780335815.761924312,221, 11873
1780335816.814168390,221, 11873
1780335817.865054668,221, 11873
1780335818.916715012,221, 11873
1780335819.968900565,221, 11873
1780335821.018996398,221, 11873
1780335822.084561655,221, 11873
1780335823.142762280,221, 11873
1780335824.200659351,221, 11873
1780335825.258668533,221, 11873
1780335826.314392231,221, 11873
1780335827.360720221,221, 11873
1780335828.416788657,221, 11873
1780335829.470853825,221, 11873
1780335830.518708470,221, 11873
1780335831.578873022,221, 11873
1780335832.691071324,221, 11873
1780335833.744897238,221, 11873
1780335834.794426194,221, 11873
1780335835.843736834,221, 11873
1780335836.901743721,221, 11873
1780335837.962258857,221, 11873
1780335839.019664898,221, 11873
1780335840.073460584,221, 11873
1780335841.126040982,221, 11873
1780335842.176967331,221, 11873
1780335843.232131836,221, 11873
1780335844.288757735,221, 11873
1780335845.345899197,221, 11873
1780335846.394835581,221, 11873
1780335847.438804745,221, 11873
1780335848.486186048,221, 11873
1780335849.538844073,221, 11873
1780335850.587653696,221, 11873
1780335851.642576784,221, 11873
1780335852.681519376,221, 11873
1780335853.735054486,221, 11873
1780335854.800431949,221, 11873
1780335855.852692040,221, 11873
1780335856.907994235,221, 11873
1780335857.968750419,221, 11873
1780335859.018842385,221, 11873
1780335860.075952127,221, 11873
1780335861.121735438,221, 11873
1780335862.173164917,221, 11873
1780335863.224567135,221, 11873
1780335864.275466983,221, 11873
1780335865.328873698,221, 11873
1780335866.384640649,221, 11873
1780335867.435159861,221, 11873
1780335868.491194897,221, 11873
1780335869.548461132,221, 11873
1780335870.602381271,221, 11873
1780335871.649397044,221, 11873
1780335872.690136382,221, 11873
1780335873.761021083,221, 11873
1780335874.800495579,221, 11873
1780335875.842668223,221, 11873
1780335876.895208591,221, 11873
1780335877.950325290,221, 11873
1780335878.998744748,221, 11873
1780335880.050268229,221, 11873
1780335881.106639288,221, 11873
1780335882.158785636,221, 11873
1780335883.214964282,221, 11873
1780335884.272206512,221, 11873
1780335885.321549620,221, 11873
1780335886.375342061,221, 11873
1780335887.426201108,221, 11873
1780335888.476226134,221, 11873
1780335889.531707274,221, 11873
1780335890.584969051,221, 11873
1780335891.628438280,221, 11873
1780335892.668784820,221, 11873
1780335893.721747027,221, 11873
1780335894.763992401,221, 11873
1780335895.816599436,221, 11873
1780335896.869695951,221, 11873
1780335897.926082135,221, 11873
1780335899.067548690,221, 11873
1780335900.118864052,221, 11873
1780335901.169431409,221, 11873
1780335902.225783658,221, 11873
1780335903.277370077,221, 11873
1780335904.326983556,221, 11873
1780335905.382668725,221, 11873
1780335906.436937615,221, 11873
1780335907.490547510,221, 11873
1780335908.545086590,221, 11873
1780335909.601198056,221, 11873
1780335910.651043340,221, 11873
1780335911.706369399,221, 11873
1780335912.758814614,221, 11873
1780335913.812188695,221, 11873
1780335914.869819164,221, 11873
1780335915.914749351,221, 11873
1780335916.967329328,221, 11873
1780335918.021814099,221, 11873
1780335919.076425299,221, 11873
1780335920.140971346,221, 11873
1780335921.194197606,221, 11873
1780335922.250377432,221, 11873
1780335923.295295841,221, 11873
1780335924.348425508,221, 11873
1780335925.400107184,221, 11873
1780335926.452712384,221, 11873
1780335927.495327575,221, 11873
1780335928.541097642,221, 11873
1780335929.699346108,221, 11873
1780335930.755080158,221, 11873
1780335931.803757252,221, 11873
1780335932.849970351,221, 11873
1780335933.907148072,221, 11873
1780335934.964279393,221, 11873
1780335936.020352239,221, 11873
1780335937.071737779,221, 11873
1780335938.131392363,221, 11873
1780335939.179950912,221, 11873
1780335940.234666778,221, 11873
1780335941.291375602,221, 11873
1780335942.345963542,221, 11873
1780335943.402612784,221, 11873
1780335944.455554347,221, 11873
1780335945.511424398,221, 11873
1780335946.558430697,221, 11873
1780335947.626637653,221, 11873
1780335948.683628687,221, 11873
1780335949.732667788,221, 11873
1780335950.786705428,221, 11873
1780335951.841635379,221, 11873
1780335952.897486163,221, 11873
1780335953.951781230,221, 11873
1780335955.006423690,221, 11873
1780335956.060906226,221, 11873
1780335957.106368572,221, 11873
1780335958.160648334,221, 11873
1780335959.210321927,221, 11873
1780335960.333432623,221, 11873
1780335961.387613430,221, 11873
1780335962.431682119,221, 11873
1780335963.484785433,221, 11873
1780335964.532192415,221, 11873
1780335965.587354886,221, 11873
1780335966.632452561,221, 11873
1780335967.682568531,221, 11873
1780335968.722170869,221, 11873
1780335969.782723170,443, 11651
1780335970.825541459,443, 11651
1780335971.865997245,443, 11651
1780335972.904007658,443, 11651
1780335973.952277048,443, 11651
1780335974.994153782,443, 11651
1780335976.050494391,221, 11873
1780335977.104902947,221, 11873
1780335978.156025461,221, 11873
1780335979.212793349,221, 11873
1780335980.262220435,221, 11873
1780335981.312532067,221, 11873
1780335982.369494463,221, 11873
1780335983.419362502,221, 11873
1780335984.468377283,221, 11873
1780335985.522169339,221, 11873
1780335986.600368366,221, 11873
1780335987.656347603,221, 11873
1780335988.715441107,221, 11873
1780335989.760808801,221, 11873
1780335990.848211688,221, 11873
1780335991.905974927,221, 11873
1780335992.966519372,221, 11873
1780335994.011279739,221, 11873
1780335995.063337351,221, 11873
1780335996.127216825,221, 11873
1780335997.181798738,221, 11873
1780335998.240277551,221, 11873
1780335999.300803599,221, 11873
1780336000.346644793,221, 11873
1780336001.400533556,221, 11873
1780336002.465914063,221, 11873
1780336003.521062579,221, 11873
1780336004.575484898,221, 11873
1780336005.627869696,221, 11873
1780336006.673735681,221, 11873
1780336007.716269178,221, 11873
1780336008.771745225,221, 11873
1780336009.816212316,221, 11873
1780336010.873030848,221, 11873
1780336011.924722360,221, 11873
1780336012.990298501,221, 11873
1780336014.039812805,221, 11873
1780336015.090175397,221, 11873
1780336016.139674621,221, 11873
1780336017.195923740,221, 11873
1780336018.251823804,221, 11873
1780336019.304496132,221, 11873
1780336020.366207157,221, 11873
1780336021.508355574,221, 11873
1780336022.559200375,221, 11873
1780336023.603612981,221, 11873
1780336024.654960709,221, 11873
1780336025.704016580,221, 11873
1780336026.762439222,221, 11873
1780336027.816085321,221, 11873
1780336028.865643165,221, 11873
1780336029.905582951,221, 11873
1780336030.969944969,221, 11873
1780336032.020372198,221, 11873
1780336033.060656932,443, 11651
1780336034.106363621,443, 11651
1780336035.152666481,443, 11651
1780336036.192209522,443, 11651
1780336037.235509115,443, 11651
1780336038.285596658,221, 11873
1780336039.327709968,221, 11873
1780336040.382629833,221, 11873
1780336041.436685116,221, 11873
1780336042.493210257,221, 11873
1780336043.551891860,221, 11873
1780336044.608972606,221, 11873
1780336045.675652771,221, 11873
1780336046.729979634,221, 11873
1780336047.780430834,221, 11873
1780336048.840054059,221, 11873
1780336049.896186977,221, 11873
1780336050.957389045,221, 11873
1780336052.107872696,221, 11873
1780336053.163532214,221, 11873
1780336054.214716540,221, 11873
1780336055.265698337,221, 11873
1780336056.319936071,221, 11873
1780336057.369241564,221, 11873
1780336058.420998035,221, 11873
1780336059.479972023,221, 11873
1780336060.536811502,221, 11873
1780336061.576633398,221, 11873
1780336062.626897058,221, 11873
1780336063.681754888,221, 11873
1780336064.732946205,221, 11873
1780336065.788532316,221, 11873
1780336066.845781495,221, 11873
1780336067.892430137,221, 11873
1780336068.950295426,221, 11873
1780336070.009186116,221, 11873
1780336071.067785955,221, 11873
1780336072.131865202,221, 11873
1780336073.190227357,221, 11873
1780336074.236811295,221, 11873
1780336075.287579155,221, 11873
1780336076.343183418,221, 11873
1780336077.398805694,221, 11873
1780336078.456069750,221, 11873
1780336079.514994841,221, 11873
1780336080.574226442,221, 11873
1780336081.618923931,221, 11873
1780336082.672642255,221, 11873
1780336083.728945241,221, 11873
1780336084.782687201,221, 11873
1780336085.832978574,221, 11873
1780336086.890230188,221, 11873
1780336087.944868648,221, 11873
1780336089.000381589,221, 11873
1780336090.065442001,221, 11873
1780336091.124737833,221, 11873
1780336092.183253884,221, 11873
1780336093.239879642,221, 11873
1780336094.296027835,221, 11873
1780336095.342299492,221, 11873
1780336096.388194043,221, 11873
1780336097.433307129,221, 11873
1780336098.496535184,221, 11873
1780336099.559434454,221, 11873
1780336100.623869330,221, 11873
1780336101.664072534,221, 11873
1780336102.716275312,221, 11873
1780336103.776374430,221, 11873
1780336104.830281675,221, 11873
1780336105.877771878,221, 11873
1780336106.937606443,221, 11873
1780336107.983559291,221, 11873
1780336109.045210535,221, 11873
1780336110.100854368,221, 11873
1780336111.153605071,221, 11873
1780336112.210634610,221, 11873
1780336113.310788689,221, 11873
1780336114.368800195,221, 11873
1780336115.425676004,221, 11873
1780336116.482893346,221, 11873
1780336117.528635426,221, 11873
1780336118.579609959,221, 11873
1780336119.634022864,221, 11873
1780336120.678854298,221, 11873
1780336121.726511892,221, 11873
1780336122.779059200,221, 11873
1780336123.831927856,221, 11873
1780336124.889535194,221, 11873
1780336125.942056331,221, 11873
1780336126.988451887,221, 11873
1780336128.033596809,221, 11873
1780336129.087962367,221, 11873
1780336130.143841463,221, 11873
1780336131.193898878,221, 11873
1780336132.249559287,221, 11873
1780336133.307453082,221, 11873
1780336134.364780473,221, 11873
1780336135.417326208,221, 11873
1780336136.465721314,221, 11873
1780336137.514674121,221, 11873
1780336138.568191726,221, 11873
1780336139.624090632,221, 11873
1780336140.673500747,221, 11873
1780336141.716093874,221, 11873
1780336142.754633527,221, 11873
1780336143.889972822,221, 11873
1780336144.938984621,221, 11873
1780336145.994181612,221, 11873
1780336147.048231929,221, 11873
1780336148.101364747,221, 11873
1780336149.153217010,221, 11873
1780336150.209417590,221, 11873
1780336151.269541998,221, 11873
1780336152.339087830,221, 11873
1780336153.390814245,221, 11873
1780336154.435566708,221, 11873
1780336155.486894817,221, 11873
1780336156.541365202,221, 11873
1780336157.604175274,221, 11873
1780336158.656077918,221, 11873
1780336159.711015772,221, 11873
1780336160.762146090,221, 11873
1780336161.815149630,221, 11873
1780336162.859553170,221, 11873
1780336163.907499975,221, 11873
1780336164.958939631,221, 11873
1780336166.010827525,221, 11873
1780336167.066985618,221, 11873
1780336168.109138338,221, 11873
1780336169.160557261,221, 11873
1780336170.214329602,221, 11873
1780336171.265543396,221, 11873
1780336172.317743406,221, 11873
1780336173.371370921,221, 11873
1780336174.478734198,221, 11873
1780336175.530752218,221, 11873
1780336176.576990756,221, 11873
1780336177.622997136,221, 11873
1780336178.680313100,221, 11873
1780336179.731575465,221, 11873
1780336180.779787941,221, 11873
1780336181.829974816,221, 11873
1780336182.882896933,221, 11873
1780336183.928622626,221, 11873
1780336184.974143315,221, 11873
1780336186.014578975,221, 11873
1780336187.057791026,221, 11873
1780336188.114057122,221, 11873
1780336189.161390583,221, 11873
1780336190.219083282,221, 11873
1780336191.274541250,221, 11873
1780336192.319376760,221, 11873
1780336193.381298687,221, 11873
1780336194.437143140,221, 11873
1780336195.489006179,221, 11873
1780336196.537401410,221, 11873
1780336197.600069104,221, 11873
1780336198.659158000,221, 11873
1780336199.699756728,221, 11873
1780336200.750579179,221, 11873
1780336201.798772182,221, 11873
1780336202.857518066,221, 11873
1780336203.911499048,221, 11873
1780336205.066098217,221, 11873
1780336206.115749510,221, 11873
1780336207.163048313,221, 11873
1780336208.223038285,221, 11873
1780336209.277796049,221, 11873
1780336210.334714112,221, 11873
1780336211.388500392,221, 11873
1780336212.443515075,221, 11873
1780336213.492191240,221, 11873
1780336214.539162233,221, 11873
1780336215.594339147,221, 11873
1780336216.643650288,221, 11873
1780336217.691971682,221, 11873
1780336218.740748036,221, 11873
1780336219.793122039,221, 11873
1780336220.847267081,221, 11873
1780336221.905595708,221, 11873
1780336222.958423090,221, 11873
1780336224.010635776,221, 11873
1780336225.063969537,221, 11873
1780336226.109390935,221, 11873
1780336227.163986066,221, 11873
1780336228.221417958,221, 11873
1780336229.276516786,221, 11873
1780336230.328364125,221, 11873
1780336231.383781429,221, 11873
1780336232.433511216,221, 11873
1780336233.485796044,221, 11873
1780336234.538893812,221, 11873
1780336235.666324989,221, 11873
1780336236.716161342,221, 11873
1780336237.772363535,221, 11873
1780336238.835770816,221, 11873
1780336239.883257590,221, 11873
1780336240.949182639,221, 11873
1780336242.001846648,221, 11873
1780336243.062581873,221, 11873
1780336244.112334927,221, 11873
1780336245.163855838,221, 11873
1780336246.217294933,221, 11873
1780336247.272866603,221, 11873
1780336248.324308939,221, 11873
1780336249.375028207,221, 11873
1780336250.429197806,221, 11873
1780336251.471561428,221, 11873
1780336252.536625693,221, 11873
1780336253.594614995,221, 11873
1780336254.640424439,221, 11873
1780336255.689022183,221, 11873
1780336256.742863645,221, 11873
1780336257.788290360,221, 11873
1780336258.841302746,221, 11873
1780336259.894023851,221, 11873
1780336260.944490507,221, 11873
1780336261.989368661,221, 11873
1780336263.052168157,221, 11873
1780336264.105567999,221, 11873
1780336265.164026872,221, 11873
1780336266.274200366,221, 11873
1780336267.317981590,221, 11873
1780336268.376500610,221, 11873
1780336269.437353841,221, 11873
1780336270.488869854,221, 11873
1780336271.544477838,221, 11873
1780336272.590877680,221, 11873
1780336273.647853083,221, 11873
1780336274.692500272,221, 11873
1780336275.747773962,221, 11873
1780336276.798625724,221, 11873
1780336277.853828339,221, 11873
1780336278.905723021,221, 11873
1780336279.963943918,221, 11873
1780336281.015034293,221, 11873
1780336282.065162652,221, 11873
1780336283.111344389,221, 11873
1780336284.164375187,221, 11873
1780336285.221722855,221, 11873
1780336286.274456943,221, 11873
1780336287.328113987,221, 11873
1780336288.388466681,221, 11873
1780336289.445997163,221, 11873
1780336290.500880407,221, 11873
1780336291.542918014,221, 11873
1780336292.599881495,221, 11873
1780336293.654282337,221, 11873
1780336294.712024213,221, 11873
1780336295.762427285,221, 11873
1780336296.863975895,221, 11873
1780336297.920794552,221, 11873
1780336298.967616060,221, 11873
1780336300.023497552,221, 11873
1780336301.079530840,221, 11873
1780336302.117772005,221, 11873
1780336303.170378278,221, 11873
1780336304.220099253,221, 11873
1780336305.278427464,221, 11873
1780336306.319281402,221, 11873
1780336307.377526984,221, 11873
1780336308.429242465,221, 11873
1780336309.489765926,221, 11873
1780336310.538248459,221, 11873
1780336311.576449549,221, 11873
1780336312.631383850,221, 11873
1780336313.673131030,221, 11873
1780336314.722746056,221, 11873
1780336315.771120423,221, 11873
1780336316.825496074,221, 11873
1780336317.870343494,221, 11873
1780336318.920327608,221, 11873
1780336319.970095312,221, 11873
1780336321.033465459,221, 11873
1780336322.085752219,221, 11873
1780336323.149790392,221, 11873
1780336324.200584439,221, 11873
1780336325.251414748,221, 11873
1780336326.312433224,221, 11873
1780336327.411686898,221, 11873
1780336328.464122204,221, 11873
1780336329.511864689,221, 11873
1780336330.560343600,221, 11873
1780336331.600397167,221, 11873
1780336332.639701688,221, 11873
1780336333.687207446,221, 11873
1780336334.755349066,221, 11873
1780336335.801943303,221, 11873
1780336336.842263551,221, 11873
1780336337.896535360,221, 11873
1780336338.948266353,221, 11873
1780336340.001127594,221, 11873
1780336341.047764791,221, 11873
1780336342.104279451,221, 11873
1780336343.162119101,221, 11873
1780336344.216040040,221, 11873
1780336345.289212759,221, 11873
1780336346.337542209,221, 11873
1780336347.395069529,221, 11873
1780336348.452573442,221, 11873
1780336349.509619100,221, 11873
1780336350.579003664,221, 11873
1780336351.625752291,221, 11873
1780336352.665736720,221, 11873
1780336353.722698900,221, 11873
1780336354.782093237,221, 11873
1780336355.833257964,221, 11873
1780336356.892584837,221, 11873
1780336358.000228822,221, 11873
1780336359.049307197,221, 11873
1780336360.103841576,221, 11873
1780336361.153727724,221, 11873
1780336362.215407718,221, 11873
1780336363.266709785,221, 11873
1780336364.310464068,221, 11873
1780336365.350759318,221, 11873
1780336366.411300207,221, 11873
1780336367.468328384,221, 11873
1780336368.521863631,221, 11873
1780336369.568474212,221, 11873
1780336370.618573387,221, 11873
1780336371.657212312,221, 11873
1780336372.713104565,221, 11873
1780336373.771379617,221, 11873
1780336374.826709759,221, 11873
1780336375.882810782,221, 11873
1780336376.941886031,221, 11873
1780336377.996063946,221, 11873
1780336379.052564438,221, 11873
1780336380.112601959,221, 11873
1780336381.162800718,221, 11873
1780336382.219919834,221, 11873
1780336383.273653486,221, 11873
1780336384.333675773,221, 11873
1780336385.387611834,221, 11873
1780336386.458236562,221, 11873
1780336387.510736574,221, 11873
1780336388.597089516,221, 11873
1780336389.656992494,221, 11873
1780336390.719668198,221, 11873
1780336391.773973726,221, 11873
1780336392.820165356,221, 11873
1780336393.872193283,221, 11873
1780336394.926543240,221, 11873
1780336395.981796670,221, 11873
1780336397.038970477,221, 11873
1780336398.087492949,221, 11873
1780336399.146904208,221, 11873
1780336400.201462925,221, 11873
1780336401.258231216,221, 11873
1780336402.312405809,221, 11873
1780336403.371716835,221, 11873
1780336404.430123617,221, 11873
1780336405.479566201,221, 11873
1780336406.532674276,221, 11873
1780336407.592568105,221, 11873
1780336408.640643499,221, 11873
1780336409.695186305,221, 11873
1780336410.750847433,221, 11873
1780336411.798771749,221, 11873
1780336412.846213431,221, 11873
1780336413.908699554,221, 11873
1780336414.957530290,221, 11873
1780336416.016007831,221, 11873
1780336417.072418060,221, 11873
1780336418.125954891,221, 11873
1780336419.216801552,221, 11873
1780336420.270178353,221, 11873
1780336421.323939284,221, 11873
1780336422.380749629,221, 11873
1780336423.433420933,221, 11873
1780336424.484434081,221, 11873
1780336425.543974431,221, 11873
1780336426.589399922,221, 11873
1780336427.647256827,221, 11873
1780336428.701804917,221, 11873
1780336429.750919096,221, 11873
1780336430.798369685,221, 11873
1780336431.854228158,221, 11873
1780336432.921257196,221, 11873
1780336433.973660386,221, 11873
1780336435.032241538,221, 11873
1780336436.078938522,221, 11873
1780336437.129070606,221, 11873
1780336438.184981062,221, 11873
1780336439.233662891,221, 11873
1780336440.295313758,221, 11873
1780336441.355199403,221, 11873
1780336442.409400172,221, 11873
